date,Account,daily_pnl,num_trades,wins,avg_trade_size,total_volume,long_count,win_rate,long_ratio,fg_score,sentiment,sentiment_group
2025-02-09,0x083384f897ee0f19899168e3b1bec365f52a9012,30697.77438,137,129,9305.44897810219,1274846.51,129,0.9416058394160584,0.9416058394160584,46,Neutral,Neutral
2025-02-09,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,31.14195,17,11,685.0323529411764,11645.55,6,0.6470588235294118,0.35294117647058826,46,Neutral,Neutral
2025-02-09,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,378.027954,29,22,352.76931034482755,10230.31,9,0.7586206896551724,0.3103448275862069,46,Neutral,Neutral
2025-02-09,0x4f93fead39b70a1824f981a54d4e55b278e9f760,866.203569,3,1,90292.82333333335,270878.47000000003,0,0.3333333333333333,0.0,46,Neutral,Neutral
2025-02-09,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,614.866085,69,64,1566.5330434782609,108090.78,64,0.927536231884058,0.927536231884058,46,Neutral,Neutral
2025-02-09,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,84,0,141.1134523809524,11853.53,0,0.0,0.0,46,Neutral,Neutral
2025-02-09,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1259.5314,101,23,6232.349108910891,629467.26,23,0.22772277227722773,0.22772277227722773,46,Neutral,Neutral
2025-02-09,0x8477e447846c758f5a675856001ea72298fd9cb5,312.034872,63,20,332.24126984126985,20931.2,23,0.31746031746031744,0.36507936507936506,46,Neutral,Neutral
2025-02-09,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,183.593223,122,21,747.8363934426229,91236.04,100,0.1721311475409836,0.819672131147541,46,Neutral,Neutral
2025-02-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,115791.92916,66,12,2656.3154545454545,175316.82,34,0.18181818181818182,0.5151515151515151,46,Neutral,Neutral
2025-02-09,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,3,0,625.8133333333334,1877.44,0,0.0,0.0,46,Neutral,Neutral
2025-02-09,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,204.72190899999998,55,21,1347.522909090909,74113.76,34,0.38181818181818183,0.6181818181818182,46,Neutral,Neutral
2025-02-10,0x083384f897ee0f19899168e3b1bec365f52a9012,55086.0,47,16,32617.584893617022,1533026.49,16,0.3404255319148936,0.3404255319148936,43,Fear,Fear
2025-02-10,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,436.833818,43,29,1075.9925581395348,46267.68,14,0.6744186046511628,0.32558139534883723,43,Fear,Fear
2025-02-10,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,4.42722,6,2,521.32,3127.92,0,0.3333333333333333,0.0,43,Fear,Fear
2025-02-10,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2067.23402,83,28,14637.32590361446,1214898.05,46,0.3373493975903614,0.5542168674698795,43,Fear,Fear
2025-02-10,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,24,0,2206.1225,52946.94,0,0.0,0.0,43,Fear,Fear
2025-02-10,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,990.674468,58,35,2647.6505172413795,153563.73,24,0.603448275862069,0.41379310344827586,43,Fear,Fear
2025-02-10,0x8170715b3b381dffb7062c0298972d4727a0a63b,7.470644000000021,84,28,699.4642857142857,58755.0,64,0.3333333333333333,0.7619047619047619,43,Fear,Fear
2025-02-10,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,10,0,1089.435,10894.349999999999,10,0.0,1.0,43,Fear,Fear
2025-02-10,0x8477e447846c758f5a675856001ea72298fd9cb5,131.17446,46,7,585.3667391304348,26926.87,17,0.15217391304347827,0.3695652173913043,43,Fear,Fear
2025-02-10,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1111.983365,282,163,815.9577659574468,230100.09,119,0.5780141843971631,0.4219858156028369,43,Fear,Fear
2025-02-10,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,30.785143,2,2,249.82,499.64,0,1.0,0.0,43,Fear,Fear
2025-02-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,17,0,1960.124705882353,33322.12,0,0.0,0.0,43,Fear,Fear
2025-02-10,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,22,0,591.3531818181818,13009.77,0,0.0,0.0,43,Fear,Fear
2025-02-10,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3795.281963,139,90,1494.9620863309353,207799.73,49,0.6474820143884892,0.35251798561151076,43,Fear,Fear
2025-02-11,0x083384f897ee0f19899168e3b1bec365f52a9012,0.0,6,0,134600.00166666668,807600.01,0,0.0,0.0,47,Neutral,Neutral
2025-02-11,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,-11715.027968,117,0,614.8903418803419,71942.17,0,0.0,0.0,47,Neutral,Neutral
2025-02-11,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,593.326371,41,19,984.2039024390244,40352.36,22,0.4634146341463415,0.5365853658536586,47,Neutral,Neutral
2025-02-11,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,314.918282,17,7,456.26176470588234,7756.45,5,0.4117647058823529,0.29411764705882354,47,Neutral,Neutral
2025-02-11,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1273.1300880000001,55,21,12412.711636363636,682699.14,28,0.38181818181818183,0.509090909090909,47,Neutral,Neutral
2025-02-11,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1053.5230999999999,5,3,7386.992,36934.96,2,0.6,0.4,47,Neutral,Neutral
2025-02-11,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,13,0,769.2253846153847,9999.93,0,0.0,0.0,47,Neutral,Neutral
2025-02-11,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,97.45660499999997,198,76,2457.828636363636,486650.07,105,0.3838383838383838,0.5303030303030303,47,Neutral,Neutral
2025-02-11,0x8477e447846c758f5a675856001ea72298fd9cb5,56.537437,19,5,569.5515789473684,10821.48,5,0.2631578947368421,0.2631578947368421,47,Neutral,Neutral
2025-02-11,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,869.757103,183,31,1215.386612021858,222415.75,152,0.16939890710382513,0.8306010928961749,47,Neutral,Neutral
2025-02-11,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,116,0,2322.2575862068966,269381.88,0,0.0,0.0,47,Neutral,Neutral
2025-02-11,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1901.6318190000002,52,18,1947.8190384615384,101286.59,34,0.34615384615384615,0.6538461538461539,47,Neutral,Neutral
2025-02-12,0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,350.36089,157,125,2704.9284076433123,424673.76,31,0.7961783439490446,0.19745222929936307,46,Neutral,Neutral
2025-02-12,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,198.780392,59,27,717.646779661017,42341.16,28,0.4576271186440678,0.4745762711864407,46,Neutral,Neutral
2025-02-12,0x430f09841d65beb3f27765503d0f850b8bce7713,20214.55835,105,44,4075.77419047619,427956.29,61,0.41904761904761906,0.580952380952381,46,Neutral,Neutral
2025-02-12,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,117.09923500000001,5,4,661.658,3308.29,3,0.8,0.6,46,Neutral,Neutral
2025-02-12,0x4f93fead39b70a1824f981a54d4e55b278e9f760,4973.589861,82,43,14412.515487804878,1181826.27,22,0.524390243902439,0.2682926829268293,46,Neutral,Neutral
2025-02-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-22285.476254,115,27,3013.7996521739133,346586.96,30,0.23478260869565218,0.2608695652173913,46,Neutral,Neutral
2025-02-12,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,23,0,1086.9421739130435,24999.670000000002,0,0.0,0.0,46,Neutral,Neutral
2025-02-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,2716.99746,77,54,12931.373246753246,995715.74,23,0.7012987012987013,0.2987012987012987,46,Neutral,Neutral
2025-02-12,0x8477e447846c758f5a675856001ea72298fd9cb5,299.669854,30,23,410.9486666666666,12328.46,26,0.7666666666666667,0.8666666666666667,46,Neutral,Neutral
2025-02-12,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,50,0,999.666,49983.3,50,0.0,1.0,46,Neutral,Neutral
2025-02-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,8366.507029,228,67,1765.7965350877193,402601.61,93,0.29385964912280704,0.40789473684210525,46,Neutral,Neutral
2025-02-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1747.1899090000002,69,45,1662.2339130434782,114694.14,24,0.6521739130434783,0.34782608695652173,46,Neutral,Neutral
2025-02-13,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,287.27875,42,21,647.7471428571429,27205.38,27,0.5,0.6428571428571429,50,Neutral,Neutral
2025-02-13,0x2c229d22b100a7beb69122eed721cee9b24011dd,16180.604683,305,198,3516.4145901639345,1072506.45,107,0.6491803278688525,0.35081967213114756,50,Neutral,Neutral
2025-02-13,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,534.854304,47,27,383.71595744680855,18034.65,11,0.574468085106383,0.23404255319148937,50,Neutral,Neutral
2025-02-13,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2205.413149,23,11,17512.87652173913,402796.16,23,0.4782608695652174,1.0,50,Neutral,Neutral
2025-02-13,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2388.6833500000002,99,82,1302.9138383838383,128988.47,82,0.8282828282828283,0.8282828282828283,50,Neutral,Neutral
2025-02-13,0x8170715b3b381dffb7062c0298972d4727a0a63b,-3556.3882559999997,45,0,959.4955555555556,43177.3,16,0.0,0.35555555555555557,50,Neutral,Neutral
2025-02-13,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1993.034743,41,41,2082.9765853658537,85402.04,0,1.0,0.0,50,Neutral,Neutral
2025-02-13,0x8477e447846c758f5a675856001ea72298fd9cb5,181.456277,25,11,264.2908,6607.2699999999995,11,0.44,0.44,50,Neutral,Neutral
2025-02-13,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1307.54413,393,157,2033.0654198473283,798994.71,236,0.3994910941475827,0.6005089058524173,50,Neutral,Neutral
2025-02-13,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,162,0,1766.3847530864198,286154.33,0,0.0,0.0,50,Neutral,Neutral
2025-02-13,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5096.967096,155,79,1571.2525161290323,243544.14,67,0.5096774193548387,0.432258064516129,50,Neutral,Neutral
2025-02-14,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,404.813032,47,37,536.6263829787234,25221.44,5,0.7872340425531915,0.10638297872340426,48,Neutral,Neutral
2025-02-14,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,19.530304,2,2,25.39,50.78,0,1.0,0.0,48,Neutral,Neutral
2025-02-14,0x3f9a0aadc7f04a7c9d75dc1b5a6ddd6e36486cf6,8019.163096,1,1,63734.69,63734.69,0,1.0,0.0,48,Neutral,Neutral
2025-02-14,0x420ab45e0bd8863569a5efbb9c05d91f40624641,0.0,12,0,2078.9283333333333,24947.14,0,0.0,0.0,48,Neutral,Neutral
2025-02-14,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,-10.630689999999959,47,32,315.5821276595745,14832.36,12,0.6808510638297872,0.2553191489361702,48,Neutral,Neutral
2025-02-14,0x4f93fead39b70a1824f981a54d4e55b278e9f760,2678.115601,58,25,19911.15103448276,1154846.76,27,0.43103448275862066,0.46551724137931033,48,Neutral,Neutral
2025-02-14,0x513b8629fe877bb581bf244e326a047b249c4ff1,146867.251509,358,358,1939.6688268156422,694401.44,0,1.0,0.0,48,Neutral,Neutral
2025-02-14,0x6d6a4b953f202f8df5bed40692e7fd865318264a,844.8168900000001,21,21,254.39857142857142,5342.37,0,1.0,0.0,48,Neutral,Neutral
2025-02-14,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,5,0,3058.91,15294.55,1,0.0,0.2,48,Neutral,Neutral
2025-02-14,0x8170715b3b381dffb7062c0298972d4727a0a63b,8733.258248,306,81,2760.1451960784316,844604.43,124,0.2647058823529412,0.40522875816993464,48,Neutral,Neutral
2025-02-14,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,27.247837999999998,40,11,445.2165,17808.66,29,0.275,0.725,48,Neutral,Neutral
2025-02-14,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,10,0,254.971,2549.71,0,0.0,0.0,48,Neutral,Neutral
2025-02-14,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,413.81534500000004,303,33,1378.6161716171619,417720.7,268,0.10891089108910891,0.8844884488448845,48,Neutral,Neutral
2025-02-14,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,161,0,1641.1050931677019,264217.92,0,0.0,0.0,48,Neutral,Neutral
2025-02-14,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-1818.156466,165,1,1367.1719393939393,225583.37,63,0.006060606060606061,0.38181818181818183,48,Neutral,Neutral
2025-02-15,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,64.653448,9,8,257.83222222222224,2320.4900000000002,2,0.8888888888888888,0.2222222222222222,50,Neutral,Neutral
2025-02-15,0x2c229d22b100a7beb69122eed721cee9b24011dd,590.06989,47,32,1285.8944680851064,60437.04,15,0.6808510638297872,0.3191489361702128,50,Neutral,Neutral
2025-02-15,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,231.07204,21,5,367.2038095238095,7711.28,11,0.23809523809523808,0.5238095238095238,50,Neutral,Neutral
2025-02-15,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3884.0032459999998,21,13,22683.889523809525,476361.68,17,0.6190476190476191,0.8095238095238095,50,Neutral,Neutral
2025-02-15,0x6d6a4b953f202f8df5bed40692e7fd865318264a,0.0,11,0,485.4918181818182,5340.41,11,0.0,1.0,50,Neutral,Neutral
2025-02-15,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,7,0,1628.5714285714287,11400.0,7,0.0,1.0,50,Neutral,Neutral
2025-02-15,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,462.740727,27,19,3953.7644444444445,106751.64,8,0.7037037037037037,0.2962962962962963,50,Neutral,Neutral
2025-02-15,0x8170715b3b381dffb7062c0298972d4727a0a63b,35337.786024,176,151,2451.2598295454545,431421.73,50,0.8579545454545454,0.2840909090909091,50,Neutral,Neutral
2025-02-15,0x8477e447846c758f5a675856001ea72298fd9cb5,49.98382900000001,9,3,437.9866666666667,3941.88,9,0.3333333333333333,1.0,50,Neutral,Neutral
2025-02-15,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,554.929043,461,111,769.7885249457701,354872.51,348,0.24078091106290672,0.754880694143167,50,Neutral,Neutral
2025-02-15,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,4,0,805.4399999999999,3221.7599999999998,0,0.0,0.0,50,Neutral,Neutral
2025-02-15,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3654.0333100000003,126,53,1779.1846825396824,224177.27,88,0.42063492063492064,0.6984126984126984,50,Neutral,Neutral
2025-02-16,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,59.664989,11,4,503.33272727272725,5536.66,6,0.36363636363636365,0.5454545454545454,54,Neutral,Neutral
2025-02-16,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,278.922501,41,17,396.6439024390244,16262.4,31,0.4146341463414634,0.7560975609756098,54,Neutral,Neutral
2025-02-16,0x4f93fead39b70a1824f981a54d4e55b278e9f760,314.96786,25,11,14405.7528,360143.82,15,0.44,0.6,54,Neutral,Neutral
2025-02-16,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,5,0,1813.02,9065.1,5,0.0,1.0,54,Neutral,Neutral
2025-02-16,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14.54605,5,1,341.232,1706.16,4,0.2,0.8,54,Neutral,Neutral
2025-02-16,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,3,0,3333.296666666667,9999.890000000001,0,0.0,0.0,54,Neutral,Neutral
2025-02-16,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,559.647247,79,34,1321.397088607595,104390.37,45,0.43037974683544306,0.569620253164557,54,Neutral,Neutral
2025-02-16,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,1,0,555.02,555.02,0,0.0,0.0,54,Neutral,Neutral
2025-02-16,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,819.9958,454,195,501.83200440528634,227831.73,225,0.42951541850220265,0.4955947136563877,54,Neutral,Neutral
2025-02-16,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,321.733978,54,38,1193.8803703703704,64469.54,11,0.7037037037037037,0.2037037037037037,54,Neutral,Neutral
2025-02-17,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,115.824682,28,18,466.69214285714287,13067.380000000001,17,0.6428571428571429,0.6071428571428571,51,Neutral,Neutral
2025-02-17,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,19.482565,13,5,392.2353846153846,5099.0599999999995,9,0.38461538461538464,0.6923076923076923,51,Neutral,Neutral
2025-02-17,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1204.110761,42,5,12833.438095238096,539004.4,24,0.11904761904761904,0.5714285714285714,51,Neutral,Neutral
2025-02-17,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,273,0,3217.0911355311355,878265.88,273,0.0,1.0,51,Neutral,Neutral
2025-02-17,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,6,0,2503.1749999999997,15019.05,0,0.0,0.0,51,Neutral,Neutral
2025-02-17,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,60.476335000000006,103,16,1110.187572815534,114349.32,87,0.1553398058252427,0.8446601941747572,51,Neutral,Neutral
2025-02-17,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,20,0,510.6405,10212.81,0,0.0,0.0,51,Neutral,Neutral
2025-02-17,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,299.04065099999997,282,116,598.6458510638298,168818.13,118,0.41134751773049644,0.41843971631205673,51,Neutral,Neutral
2025-02-17,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,129.742964,149,48,1601.8887919463086,238681.43,74,0.3221476510067114,0.4966442953020134,51,Neutral,Neutral
2025-02-18,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,45.659497,36,7,404.88444444444445,14575.84,33,0.19444444444444445,0.9166666666666666,47,Neutral,Neutral
2025-02-18,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,336.64107,54,20,415.7527777777778,22450.65,38,0.37037037037037035,0.7037037037037037,47,Neutral,Neutral
2025-02-18,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1670.219701,44,14,13191.782954545453,580438.45,30,0.3181818181818182,0.6818181818181818,47,Neutral,Neutral
2025-02-18,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,9,0,701.2211111111111,6310.99,9,0.0,1.0,47,Neutral,Neutral
2025-02-18,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3081.100015,129,104,2423.7742635658915,312666.88,18,0.8062015503875969,0.13953488372093023,47,Neutral,Neutral
2025-02-18,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,13,0,1923.0538461538463,24999.7,0,0.0,0.0,47,Neutral,Neutral
2025-02-18,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,3928.532523,175,26,1471.117542857143,257445.57,149,0.14857142857142858,0.8514285714285714,47,Neutral,Neutral
2025-02-18,0x8477e447846c758f5a675856001ea72298fd9cb5,950.815596,23,21,644.1191304347826,14814.74,21,0.9130434782608695,0.9130434782608695,47,Neutral,Neutral
2025-02-18,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,3490.5538,412,148,1208.9086893203882,498070.38,262,0.3592233009708738,0.6359223300970874,47,Neutral,Neutral
2025-02-18,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,69854.099078,248,248,2630.2905241935487,652312.05,248,1.0,1.0,47,Neutral,Neutral
2025-02-18,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,3886.487935,508,248,1815.721279527559,922386.41,224,0.4881889763779528,0.4409448818897638,47,Neutral,Neutral
2025-02-19,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,20.62415,22,7,508.5995454545455,11189.19,14,0.3181818181818182,0.6363636363636364,44,Fear,Fear
2025-02-19,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,89.261197,22,6,303.90090909090907,6685.82,19,0.2727272727272727,0.8636363636363636,44,Fear,Fear
2025-02-19,0x4f93fead39b70a1824f981a54d4e55b278e9f760,3512.2119079999998,58,23,16248.182068965516,942394.5599999999,45,0.39655172413793105,0.7758620689655172,44,Fear,Fear
2025-02-19,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,812.563582,217,152,1633.8143778801846,354537.72000000003,200,0.7004608294930875,0.9216589861751152,44,Fear,Fear
2025-02-19,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,17,0,882.3423529411765,14999.82,0,0.0,0.0,44,Fear,Fear
2025-02-19,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,9,0,832.99,7496.91,0,0.0,0.0,44,Fear,Fear
2025-02-19,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1269.794978,394,130,1101.552461928934,434011.67,264,0.3299492385786802,0.6700507614213198,44,Fear,Fear
2025-02-19,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3350.218775,84,26,2289.6647619047617,192331.84,26,0.30952380952380953,0.30952380952380953,44,Fear,Fear
2025-02-19,0xbaaaf6571ab7d571043ff1e313a9609a10637864,31.42038,120,2,4881.551833333333,585786.22,118,0.016666666666666666,0.9833333333333333,44,Fear,Fear
2025-02-19,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5854.050398,399,225,1698.2483458646616,677601.09,170,0.5639097744360902,0.42606516290726815,44,Fear,Fear
2025-02-20,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,278.142839,53,26,429.3352830188679,22754.77,25,0.49056603773584906,0.4716981132075472,49,Neutral,Neutral
2025-02-20,0x2c229d22b100a7beb69122eed721cee9b24011dd,3052.61625,146,129,5786.57198630137,844839.51,8,0.8835616438356164,0.0547945205479452,49,Neutral,Neutral
2025-02-20,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,168.023469,13,11,378.7576923076923,4923.85,7,0.8461538461538461,0.5384615384615384,49,Neutral,Neutral
2025-02-20,0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,0.0,13,0,1538.4553846153844,19999.92,13,0.0,1.0,49,Neutral,Neutral
2025-02-20,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1829.292797,90,40,17114.072111111112,1540266.49,48,0.4444444444444444,0.5333333333333333,49,Neutral,Neutral
2025-02-20,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1727.154021,69,65,2101.7873913043477,145023.33,52,0.9420289855072463,0.7536231884057971,49,Neutral,Neutral
2025-02-20,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,31,0,1129.0251612903226,34999.78,0,0.0,0.0,49,Neutral,Neutral
2025-02-20,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2836.595539,954,430,825.3333752620546,787368.04,524,0.45073375262054505,0.549266247379455,49,Neutral,Neutral
2025-02-20,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,271,0,1445.9214760147602,391844.72000000003,38,0.0,0.14022140221402213,49,Neutral,Neutral
2025-02-20,0xbaaaf6571ab7d571043ff1e313a9609a10637864,25653.482979,152,152,3022.7099342105266,459451.91000000003,0,1.0,0.0,49,Neutral,Neutral
2025-02-20,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,783.781779,158,60,1114.6232278481014,176110.47,70,0.379746835443038,0.4430379746835443,49,Neutral,Neutral
2025-02-21,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,591.659533,93,61,320.8220430107527,29836.45,34,0.6559139784946236,0.3655913978494624,55,Greed,Greed
2025-02-21,0x2c229d22b100a7beb69122eed721cee9b24011dd,8502.805925,60,26,2810.3466666666664,168620.8,34,0.43333333333333335,0.5666666666666667,55,Greed,Greed
2025-02-21,0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,-350.632694,7,0,184.87857142857143,1294.15,2,0.0,0.2857142857142857,55,Greed,Greed
2025-02-21,0x430f09841d65beb3f27765503d0f850b8bce7713,79611.834718,238,238,1558.3483193277311,370886.9,0,1.0,0.0,55,Greed,Greed
2025-02-21,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,159.599956,14,10,319.74571428571426,4476.44,5,0.7142857142857143,0.35714285714285715,55,Greed,Greed
2025-02-21,0x4f93fead39b70a1824f981a54d4e55b278e9f760,5993.575314,76,8,17026.42842105263,1294008.56,30,0.10526315789473684,0.39473684210526316,55,Greed,Greed
2025-02-21,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,18,0,374.33,6737.94,0,0.0,0.0,55,Greed,Greed
2025-02-21,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2710.479354,185,120,1506.8057297297298,278759.06,61,0.6486486486486487,0.32972972972972975,55,Greed,Greed
2025-02-21,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,38,0,657.8865789473684,24999.690000000002,0,0.0,0.0,55,Greed,Greed
2025-02-21,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,8995.13393,8,8,15859.55,126876.4,0,1.0,0.0,55,Greed,Greed
2025-02-21,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,3381.670109,761,337,1035.0982785808148,787709.79,424,0.442838370565046,0.557161629434954,55,Greed,Greed
2025-02-21,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2984.3717699999997,56,29,4878.472678571428,273194.47,29,0.5178571428571429,0.5178571428571429,55,Greed,Greed
2025-02-21,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,33,0,4675.215454545454,154282.11,6,0.0,0.18181818181818182,55,Greed,Greed
2025-02-21,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,4461.165914,250,114,1692.11952,423029.88,111,0.456,0.444,55,Greed,Greed
2025-02-22,0x28736f43f1e871e6aa8b1148d38d4994275d72c4,408.03639799999996,57,17,528.3780701754386,30117.55,33,0.2982456140350877,0.5789473684210527,49,Neutral,Neutral
2025-02-22,0x47add9a56df66b524d5e2c1993a43cde53b6ed85,31.523152,18,2,343.53666666666663,6183.66,6,0.1111111111111111,0.3333333333333333,49,Neutral,Neutral
2025-02-22,0x4f93fead39b70a1824f981a54d4e55b278e9f760,1287.085084,89,51,16982.22651685393,1511418.16,38,0.5730337078651685,0.42696629213483145,49,Neutral,Neutral
2025-02-22,0x72c6a4624e1dffa724e6d00d64ceae698af892a0,0.0,14,0,1038.095,14533.33,13,0.0,0.9285714285714286,49,Neutral,Neutral
2025-02-22,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1342.475903,118,77,2157.5133898305085,254586.58000000002,40,0.652542372881356,0.3389830508474576,49,Neutral,Neutral
2025-02-22,0x8477e447846c758f5a675856001ea72298fd9cb5,-80.922744,18,0,343.5022222222222,6183.04,1,0.0,0.05555555555555555,49,Neutral,Neutral
2025-02-22,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,101.06290399999999,41,20,789.0624390243902,32351.559999999998,21,0.4878048780487805,0.5121951219512195,49,Neutral,Neutral
